@relation Showdown

@attribute gameCount numeric
@attribute potSize numeric
@attribute logPotSize numeric
@attribute stackSize numeric
@attribute log1pStackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute nbAllPlayerBetRaise numeric
@attribute nbPlayerBetRaise numeric
@attribute nbPlayerPreFlopBetRaise numeric
@attribute nbPlayerPostFlopBetRaise numeric
@attribute nbPlayerFlopBetRaise numeric
@attribute nbPlayerTurnBetRaise numeric
@attribute nbPlayerRiverBetRaise numeric
@attribute allPlayerBetRaiseAmount numeric
@attribute playerBetRaiseAmount numeric
@attribute playerPreFlopBetRaiseAmount numeric
@attribute playerPostFlopBetRaiseAmount numeric
@attribute playerFlopBetRaiseAmount numeric
@attribute playerTurnBetRaiseAmount numeric
@attribute playerRiverBetRaiseAmount numeric
@attribute allPlayerBetsAmount numeric
@attribute playerBetsAmount numeric
@attribute playerPreFlopBetsAmount numeric
@attribute playerPostFlopBetsAmount numeric
@attribute playerFlopBetsAmount numeric
@attribute playerTuretsAmount numeric
@attribute playerRiverBetsAmount numeric
@attribute allPlayerRaisesAmount numeric
@attribute playerRaisesAmount numeric
@attribute playerPreFlopRaisesAmount numeric
@attribute playerPostFlopRaisesAmount numeric
@attribute playerFlopRaisesAmount numeric
@attribute playerTurnRaisesAmount numeric
@attribute playerRiverRaisesAmount numeric
@attribute relNbPlayerBetRaise numeric
@attribute relNbPlayerPreFlopBetRaise numeric
@attribute relNbPlayerPostFlopBetRaise numeric
@attribute relNbPlayerFlopBetRaise numeric
@attribute relNbPlayerTurnBetRaise numeric
@attribute relNbPlayerRiverBetRaise numeric
@attribute relPlayerBetRaiseAmount numeric
@attribute relPlayerPreFlopBetRaiseAmount numeric
@attribute relPlayerPostFlopBetRaiseAmount numeric
@attribute relPlayerFlopBetRaiseAmount numeric
@attribute relPlayerTurnBetRaiseAmount numeric
@attribute relPlayerRiverBetRaiseAmount numeric
@attribute nbPlayerPreFlopBetRaiseTable numeric
@attribute nbPlayerPostFlopBetRaiseTable numeric
@attribute nbPlayerFlopBetRaiseTable numeric
@attribute nbPlayerTurnBetRaiseTable numeric
@attribute nbPlayerRiverBetRaiseTable numeric
@attribute playerPreFlopBetRaiseAmountTable numeric
@attribute playerPostFlopBetRaiseAmountTable numeric
@attribute playerFlopBetRaiseAmountTable numeric
@attribute playerTurnBetRaiseAmountTable numeric
@attribute playerRiverBetRaiseAmountTable numeric
@attribute lastActionWasBetRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute logAFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute part0Prob numeric
@attribute part1Prob numeric
@attribute part2Prob numeric
@attribute part3Prob numeric
@attribute part4Prob numeric
@attribute part5Prob numeric
@attribute avgPartition {0,1,2,3,4,5}

@data
4124,49319.5,10.806075,30,3.433987,2,2,1,0.992096,0.568019,0.283585,0.148424,5,1,1,0,0,0,0,69,1,1,0,0,0,0,6,0,0,0,0,0,0,63,1,1,0,0,0,0,0.2,0.5,0,0,0,0,0.014493,0.015873,0,0,0,0,2,3,1,1,1,63,6,3,2,1,false,0.168653,0.029467,0.80737,0.210605,-1.061534,0.003845,0.237936,0.227626,9.731818,0.548314,1.752797,0.003845,0,0,0.5,0.5,0,0,3
4125,49397.5,10.807655,61,4.127134,2,2,1,0.992096,0.567343,0.283962,0.148724,7,2,0,2,0,1,1,38,4,0,4,0,2,2,8.5,0,0,0,0,0,0,29.5,4,0,4,0,2,2,0.285714,0,0.333333,0,0.5,0.333333,0.105263,0,0.170213,0,0.5,0.142857,1,6,1,2,3,14.5,23.5,5.5,4,14,false,0.168854,0.02946,0.807018,0.210814,-1.063468,0.003838,0.238121,0.227813,9.710407,0.548753,1.753139,0.003838,0,0,0,0,0,1,5
4154,49607,10.811887,61.5,4.135167,2,2,1,0.992212,0.566321,0.284987,0.14872,9,4,0,4,1,2,1,37.5,14,0,14,5.5,6.5,2,9.5,4,0,4,0,2,2,28,10,0,10,5.5,4.5,0,0.444444,0,0.444444,0.333333,0.5,0.5,0.373333,0,0.373333,0.333333,0.40625,0.4,0,9,3,4,2,0,37.5,16.5,16,5,false,0.16936,0.029495,0.806452,0.211308,-1.06164,0.0038,0.236941,0.226705,9.72072,0.547755,1.752444,0.0038,0,0,0,0,1,0,4
4218,50329,10.826337,34,3.555348,2,2,1,0.992392,0.566326,0.284731,0.148971,17,8,0,8,5,1,2,65,25.5,0,25.5,19,2,4.5,12,5,0,5,1,2,2,53,20.5,0,20.5,18,0,2.5,0.470588,0,0.5,0.5,0.5,0.5,0.392308,0,0.439655,0.436782,0.444444,0.45,1,16,10,2,4,7,58,43.5,4.5,10,false,0.169162,0.029285,0.810612,0.212092,-1.057552,0.003756,0.236428,0.226348,9.758928,0.546945,1.743621,0.003756,0,0,0,0,0,1,5
4268,50777,10.835198,2.5,1.252763,2,2,1,0.992479,0.567306,0.28428,0.148441,15,7,0,7,4,2,1,96.5,34.5,0,34.5,17.5,15,2,15.5,5,0,5,1,2,2,81,29.5,0,29.5,16.5,13,0,0.466667,0,0.5,0.5,0.5,0.5,0.357513,0,0.401163,0.432099,0.361446,0.5,1,14,8,4,2,10.5,86,40.5,41.5,4,false,0.168352,0.029176,0.810024,0.211614,-1.054737,0.003732,0.23647,0.226507,9.866072,0.547473,1.743467,0.003732,0,0,0,0,0,1,5
4353,51982,10.858653,91.5,4.527209,2,2,1,0.992584,0.566104,0.284343,0.14958,4,1,0,1,0,0,1,7.5,2,0,2,0,0,2,3.5,0,0,0,0,0,0,4,2,0,2,0,0,2,0.25,0,0.333333,0,0,0.5,0.266667,0,0.363636,0,0,0.666667,1,3,0,1,2,2,5.5,0,2.5,3,true,0.168281,0.028836,0.811709,0.212252,-1.047391,0.003648,0.236906,0.226908,9.877729,0.548137,1.734709,0.003648,0,0,0.25,0.75,0,0,3
4379,52119,10.861285,67,4.219508,2,2,1,0.992584,0.566998,0.283997,0.149032,6,1,0,1,1,0,0,32,7.5,0,7.5,7.5,0,0,11,0,0,0,0,0,0,21,7.5,0,7.5,7.5,0,0,0.166667,0,0.2,0.333333,0,0,0.234375,0,0.25,0.283019,0,0,1,5,3,1,1,2,30,26.5,2.5,1,false,0.167739,0.028665,0.809299,0.211444,-1.048014,0.003636,0.236642,0.226703,9.921397,0.54817,1.7345,0.003636,0,0,0,0,0,0,0
4385,52149.5,10.86187,88.5,4.494239,2,2,1,0.992584,0.566907,0.284288,0.148832,3,0,0,0,0,0,0,10.5,0,0,0,0,0,0,6,0,0,0,0,0,0,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,4.5,6,4,2,0,false,0.167738,0.028626,0.80739,0.21118,-1.048872,0.003631,0.236546,0.226621,9.934498,0.548232,1.73481,0.003631,0,1,0,0,0,0,1
4408,52457.5,10.867759,93.5,4.5486,2,2,1,0.992626,0.56649,0.284743,0.148794,3,0,0,0,0,0,0,5.5,0,0,0,0,0,0,5.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,3.5,1.5,2,0,false,0.168223,0.028704,0.805772,0.211111,-1.045881,0.003602,0.237126,0.227253,9.96087,0.548917,1.733616,0.003602,0,1,0,0,0,0,1
4431,52858,10.875364,84.5,4.448516,2,2,1,0.992646,0.566232,0.284716,0.149078,6,2,0,2,1,1,0,14.5,3,0,3,1,2,0,3,2,0,2,0,2,0,11.5,1,0,1,1,0,0,0.333333,0,0.4,0.333333,0.5,0,0.206897,0,0.315789,0.181818,0.5,0,1,5,3,2,0,5,9.5,5.5,4,0,false,0.168253,0.02878,0.806051,0.211216,-1.052047,0.003585,0.237249,0.227427,10.021739,0.549377,1.740504,0.003585,0,0,0,1,0,0,3
4449,53176,10.881363,17,2.890372,2,2,1,0.992667,0.566602,0.284342,0.149082,8,3,0,3,0,2,1,82,40,0,40,0,37,3,14.5,0,0,0,0,0,0,67.5,40,0,40,0,37,3,0.375,0,0.428571,0,0.5,0.5,0.487805,0,0.493827,0,0.5,0.5,1,7,1,4,2,1,81,1,74,6,true,0.168246,0.028664,0.806651,0.211127,-1.046089,0.003563,0.237638,0.227631,9.939914,0.549642,1.737297,0.003563,0,0,0,0,0,0,0
4469,53440.5,10.886324,20,3.044523,2,2,1,0.992727,0.565535,0.283912,0.150579,17,8,0,8,3,4,1,79,39,0,39,12,25,2,4,0,0,0,0,0,0,75,39,0,39,12,25,2,0.470588,0,0.5,0.5,0.5,0.5,0.493671,0,0.506494,0.5,0.5,0.666667,1,16,6,8,2,2,77,24,50,3,true,0.169059,0.028983,0.813703,0.212642,-1.039063,0.003529,0.238364,0.228402,9.889831,0.55013,1.731162,0.003529,0,0,0,0,0,0,0
4472,53469.5,10.886867,87,4.477337,2,2,1,0.992767,0.565382,0.283945,0.150699,4,3,0,3,1,1,1,12,8,0,8,4,2,2,8,4,0,4,0,2,2,4,4,0,4,4,0,0,0.75,0,0.75,0.5,1,1,0.666667,0,0.666667,0.5,1,1,0,4,2,1,1,0,12,8,2,2,true,0.169169,0.028963,0.815385,0.213036,-1.037616,0.003524,0.238204,0.228248,9.769875,0.549716,1.729539,0.003524,0,0,0,0,0,1,5
4491,53731,10.891746,0,0,2,2,1,0.992787,0.5656,0.283175,0.151252,12,5,0,5,4,1,0,99,24,0,24,22,2,0,52,0,0,0,0,0,0,47,24,0,24,22,2,0,0.416667,0,0.454545,0.5,0.5,0,0.242424,0,0.247423,0.5,0.5,0,1,11,8,2,1,2,97,44,4,49,false,0.168899,0.028841,0.818879,0.213417,-1.037864,0.003508,0.238977,0.228841,9.706612,0.550294,1.727366,0.003508,0,0,0,0,0,0,0
4499,54050.5,10.897674,54,4.007333,2,2,1,0.992806,0.564871,0.283679,0.151476,7,2,0,2,1,1,0,45,6,0,6,4,2,0,7,0,0,0,0,0,0,38,6,0,6,4,2,0,0.285714,0,0.333333,0.333333,0.5,0,0.133333,0,0.179104,0.140351,0.571429,0,1,6,3,2,1,11.5,33.5,28.5,3.5,1.5,false,0.169265,0.02879,0.818182,0.213621,-1.046912,0.003486,0.239218,0.228879,9.663935,0.550727,1.731365,0.003486,0,0,0,1,0,0,3
4655,55339.5,10.921242,20.5,3.068053,2,2,1,0.992979,0.569443,0.281825,0.148758,7,2,0,2,1,0,1,78.5,24,0,24,22,0,2,24.5,0,0,0,0,0,0,54,24,0,24,22,0,2,0.285714,0,0.333333,0.333333,0,0.5,0.305732,0,0.340426,0.333333,0,0.571429,1,6,3,1,2,8,70.5,66,1,3.5,true,0.169178,0.02847,0.811152,0.210565,-1.055814,0.003353,0.242584,0.231947,9.830646,0.553397,1.731895,0.003353,0,0,0,0,0,1,5
4680,55694,10.927628,60.5,4.119037,2,2,1,0.992997,0.569783,0.281488,0.148754,7,3,0,3,2,0,1,38.5,5.5,0,5.5,3.5,0,2,31.5,1,0,1,1,0,0,7,4.5,0,4.5,2.5,0,2,0.428571,0,0.5,0.666667,0,0.5,0.142857,0,0.275,0.583333,0,0.666667,1,6,3,1,2,18.5,20,6,11,3,true,0.169129,0.028531,0.811251,0.210392,-1.05704,0.003338,0.242997,0.232417,9.768925,0.553686,1.739304,0.003338,0,0,1,0,0,0,2
4754,56161,10.935978,99,4.60517,2,2,1,0.993071,0.571984,0.279959,0.148082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.1686,0.028298,0.812179,0.209558,-1.05824,0.0033,0.244262,0.233846,9.896415,0.554156,1.740455,0.0033,0,0,1,0,0,0,2
4831,57257.5,10.955314,79.5,4.388257,2,2,1,0.993213,0.573161,0.280146,0.146718,5,2,0,2,1,0,1,19.5,8.5,0,8.5,6.5,0,2,7.5,0,0,0,0,0,0,12,8.5,0,8.5,6.5,0,2,0.4,0,0.5,0.5,0,0.5,0.435897,0,0.53125,0.5,0,0.666667,1,4,2,0,2,3.5,16,13,0,3,true,0.169638,0.028054,0.807637,0.208488,-1.070186,0.003225,0.247198,0.236947,9.929412,0.556188,1.74891,0.003225,0,0,0,1,0,0,3
4941,57881,10.966145,43.5,3.795489,2,2,1,0.993383,0.575822,0.27892,0.145282,5,1,0,1,0,1,0,55.5,25.5,0,25.5,0,25.5,0,28,0,0,0,0,0,0,27.5,25.5,0,25.5,0,25.5,0,0.2,0,0.25,0,0.5,0,0.459459,0,0.476636,0,0.5,0,1,4,1,2,1,2,53.5,1,51,1.5,false,0.170313,0.028441,0.807665,0.207511,-1.064431,0.003149,0.247968,0.237945,10.015564,0.555166,1.751815,0.003149,0,0,0,1,0,0,3
4942,57914,10.966715,83.5,4.436751,2,2,1,0.993416,0.575365,0.279095,0.145563,7,4,1,3,1,1,1,15.5,6,1,5,1,2,2,4.5,3,0,3,1,2,0,11,3,1,2,0,0,2,0.571429,0.5,0.6,0.5,1,0.5,0.387097,0.333333,0.4,0.142857,1,0.571429,2,5,2,1,2,3,12.5,7,2,3.5,true,0.170481,0.028637,0.809355,0.208018,-1.063887,0.003145,0.24812,0.238099,9.949807,0.555214,1.750903,0.003145,0,0,0.333333,0.666667,0,0,3
4999,58253.5,10.97256,83,4.430817,2,2,1,0.993481,0.577502,0.278306,0.144215,5,2,0,2,0,1,1,16,7,0,7,0,3.5,3.5,7,0,0,0,0,0,0,9,7,0,7,0,3.5,3.5,0.4,0,0.5,0,0.5,0.5,0.4375,0,0.5,0,0.5,0.5,1,4,0,2,2,2,14,0,7,7,true,0.170338,0.028311,0.80618,0.206651,-1.064997,0.003106,0.24989,0.239984,10,0.556932,1.753226,0.003106,0,0,0,0,1,0,4
5021,58473,10.97632,23.5,3.198673,2,2,1,0.993513,0.578033,0.278033,0.143958,6,2,0,2,1,0,1,75.5,8,0,8,6,0,2,8.5,0,0,0,0,0,0,67,8,0,8,6,0,2,0.333333,0,0.4,0.5,0,0.5,0.10596,0,0.484848,0.5,0,0.571429,1,5,2,1,2,59,16.5,12,1,3.5,true,0.170388,0.028187,0.806158,0.20644,-1.06792,0.003094,0.250587,0.240724,9.969582,0.557234,1.754171,0.003094,0,0,0,0,1,0,4
5077,58934,10.984174,89,4.49981,2,2,1,0.993561,0.579221,0.277794,0.143008,5,1,0,1,1,0,0,10,1,0,1,1,0,0,4.5,0,0,0,0,0,0,5.5,1,0,1,1,0,0,0.2,0,0.25,0.5,0,0,0.1,0,0.181818,0.5,0,0,1,4,2,1,1,4.5,5.5,2,2,1.5,false,0.170872,0.028073,0.802076,0.205292,-1.06899,0.003048,0.252155,0.242204,10.022641,0.558766,1.76145,0.003048,0,0,0,1,0,0,3
5093,59093,10.986868,43,3.78419,2,2,1,0.993608,0.579139,0.277794,0.14309,8,3,0,3,1,1,1,56,23,0,23,2,7,14,23,0,0,0,0,0,0,33,23,0,23,2,7,14,0.375,0,0.428571,0.333333,0.5,0.5,0.410714,0,0.45098,0.222222,0.5,0.5,1,7,3,2,2,5,51,9,14,28,true,0.17112,0.027985,0.803448,0.205593,-1.066008,0.003032,0.252541,0.242621,9.985019,0.558872,1.757794,0.003032,0,0,0,0,1,0,4
5096,59110,10.987155,93,4.543295,2,2,1,0.993639,0.578997,0.278018,0.143007,3,2,0,2,0,1,1,6,4,0,4,0,2,2,6,4,0,4,0,2,2,0,0,0,0,0,0,0,0.666667,0,0.666667,0,1,1,0.666667,0,0.666667,0,1,1,0,3,1,1,1,0,6,2,2,2,true,0.171216,0.027969,0.803719,0.205766,-1.065348,0.003028,0.252392,0.242478,9.914498,0.558612,1.757039,0.003028,0,0,0,0,1,0,4
5107,59228.5,10.989158,78,4.369448,2,2,1,0.993639,0.579058,0.277985,0.14298,5,1,0,1,0,0,1,21,2,0,2,0,0,2,12,0,0,0,0,0,0,9,2,0,2,0,0,2,0.2,0,0.25,0,0,0.5,0.095238,0,0.142857,0,0,0.5,1,4,1,1,2,7,14,1,9,4,true,0.171239,0.027908,0.802885,0.205573,-1.067076,0.00302,0.253023,0.243131,9.914815,0.559304,1.758053,0.00302,0,0,0,0,0,1,5
5124,59364,10.991444,76,4.343805,2,2,1,0.993729,0.578074,0.27897,0.142979,6,3,0,3,1,1,1,23,5,0,5,1,2,2,15.5,5,0,5,1,2,2,7.5,0,0,0,0,0,0,0.5,0,0.6,0.5,0.5,1,0.217391,0,0.4,0.166667,0.444444,1,1,5,2,2,1,10.5,12.5,6,4.5,2,true,0.172231,0.028206,0.802999,0.206183,-1.066832,0.002992,0.253354,0.243495,9.922509,0.55924,1.758362,0.002992,0,0,0,1,0,0,3
5127,59418.5,10.992361,75,4.330733,2,2,1,0.993729,0.577684,0.278979,0.14336,8,3,0,3,1,2,0,24,10,0,10,1,9,0,7,0,0,0,0,0,0,17,10,0,10,1,9,0,0.375,0,0.428571,0.5,0.5,0,0.416667,0,0.434783,0.5,0.5,0,1,7,2,4,1,1,23,2,18,3,false,0.172325,0.028189,0.803948,0.206457,-1.065748,0.002988,0.253596,0.243742,9.871795,0.559558,1.756632,0.002988,0,0,0,1,0,0,3
5161,59572.5,10.994949,70,4.26268,2,2,1,0.993774,0.57816,0.278614,0.143249,6,2,0,2,1,0,1,29,6.5,0,6.5,1.5,0,5,12,0,0,0,0,0,0,17,6.5,0,6.5,1.5,0,5,0.333333,0,0.4,0.5,0,0.5,0.224138,0,0.351351,0.5,0,0.5,1,5,2,1,2,10.5,18.5,3,5.5,10,true,0.172546,0.028391,0.804878,0.206418,-1.065045,0.002969,0.253863,0.244074,9.854546,0.559304,1.756133,0.002969,0,0,1,0,0,0,2
5170,59630,10.995914,92,4.532599,2,2,1,0.993817,0.57839,0.278655,0.142978,4,3,0,3,1,1,1,7,5,0,5,1,2,2,7,5,0,5,1,2,2,0,0,0,0,0,0,0,0.75,0,1,1,1,1,0.714286,0,1,1,1,1,1,3,1,1,1,2,5,1,2,2,true,0.172632,0.028342,0.805274,0.206473,-1.064326,0.002961,0.254194,0.244422,9.766187,0.559297,1.755792,0.002961,0,0,0,0,0,1,5
5181,60005,11.002183,38,3.663562,2,2,1,0.993832,0.578045,0.278704,0.143274,11,4,0,4,1,3,0,61,15,0,15,1,14,0,5.5,0,0,0,0,0,0,55.5,15,0,15,1,14,0,0.363636,0,0.4,0.333333,0.5,0,0.245902,0,0.326087,0.058824,0.5,0,1,10,3,6,1,15,46,17,28,1,false,0.172652,0.028282,0.80593,0.206697,-1.071328,0.002953,0.254619,0.244868,9.774194,0.560157,1.758339,0.002953,0,0,0,0.2,0.8,0,4
5297,60873.5,11.016553,72,4.29046,2,2,1,0.993986,0.579363,0.279419,0.14124,6,2,0,2,1,0,1,27,6,0,6,4,0,2,8,0,0,0,0,0,0,19,6,0,6,4,0,2,0.333333,0,0.4,0.5,0,0.5,0.222222,0,0.428571,0.5,0,0.666667,1,5,2,1,2,13,14,8,3,3,true,0.174156,0.027851,0.797111,0.20494,-1.078688,0.002857,0.256404,0.246678,9.876325,0.561897,1.766442,0.002857,0,0,1,0,0,0,2
5424,62525.5,11.04333,64.5,4.18205,2,2,1,0.994067,0.581467,0.278939,0.139616,6,3,0,3,2,0,1,34.5,11.5,0,11.5,9.5,0,2,9,3,0,3,1,0,2,25.5,8.5,0,8.5,8.5,0,0,0.5,0,0.6,0.5,0,1,0.333333,0,0.403509,0.358491,0,1,1,5,4,0,1,6,28.5,26.5,0,2,true,0.17395,0.0272,0.789103,0.202725,-1.08551,0.002791,0.258696,0.249197,10.080702,0.565317,1.771432,0.002791,0,0,0,1,0,0,3
5453,62900,11.049301,17,2.890372,2,2,1,0.994094,0.581226,0.278981,0.139815,8,3,0,3,1,1,1,82,37.5,0,37.5,4.5,31,2,36.5,0,0,0,0,0,0,45.5,37.5,0,37.5,4.5,31,2,0.375,0,0.428571,0.333333,0.5,0.5,0.457317,0,0.471698,0.310345,0.5,0.666667,1,7,3,2,2,2.5,79.5,14.5,62,3,true,0.173942,0.027238,0.789172,0.202807,-1.082694,0.002774,0.259153,0.249705,10.048611,0.565888,1.766106,0.002774,0,0,0,0,1,0,4
5456,63055,11.051763,24,3.218876,2,2,1,0.994133,0.580887,0.279267,0.139868,7,4,0,4,1,2,1,75,29.5,0,29.5,1,26.5,2,20.5,5,0,5,1,2,2,54.5,24.5,0,24.5,0,24.5,0,0.571429,0,0.666667,0.5,0.666667,1,0.393333,0,0.495798,0.153846,0.519608,1,1,6,2,3,1,15.5,59.5,6.5,51,2,true,0.174029,0.027223,0.79021,0.203199,-1.079924,0.00277,0.259194,0.249751,9.989655,0.565811,1.761868,0.00277,0,0,0,0,0,1,5
5517,63689,11.061768,95,4.564348,2,2,1,0.994185,0.582146,0.279133,0.138742,3,2,0,2,1,1,0,4,3,0,3,1,2,0,4,3,0,3,1,2,0,0,0,0,0,0,0,0,0.666667,0,0.666667,1,1,0,0.75,0,0.75,1,1,0,0,3,1,1,1,0,4,1,2,1,false,0.173374,0.027104,0.786029,0.202056,-1.088185,0.002747,0.259953,0.250433,9.989761,0.566252,1.769663,0.002747,0,0,0,0,1,0,4
5554,63967,11.066123,48.5,3.901973,2,2,1,0.994223,0.582563,0.278909,0.138549,9,5,0,5,0,3,2,50.5,24.5,0,24.5,0,19.5,5,9.5,4,0,4,0,2,2,41,20.5,0,20.5,0,17.5,3,0.555556,0,0.625,0,0.6,0.666667,0.485149,0,0.544444,0,0.527027,0.625,1,8,0,5,3,5.5,45,0,37,8,true,0.17348,0.027103,0.785625,0.201814,-1.086281,0.002731,0.260921,0.251465,10.00678,0.567361,1.767105,0.002731,0,0,0,0,0,0,0
5588,64318.5,11.071603,75,4.330733,2,2,1,0.994261,0.582958,0.278236,0.138826,7,4,1,3,0,2,1,24,10,1,9,0,7,2,4,4,0,4,0,2,2,20,6,1,5,0,5,0,0.571429,0.5,0.6,0,0.5,1,0.416667,0.285714,0.439024,0,0.378378,1,2,5,0,4,1,3.5,20.5,0,18.5,2,true,0.17314,0.027117,0.788426,0.202059,-1.080314,0.002718,0.261838,0.252439,10.013468,0.568207,1.759345,0.002718,0,0,0,0,0,1,5
5622,64535,11.074963,79,4.382027,2,2,1,0.994335,0.583033,0.278185,0.138803,9,5,0,5,2,1,2,20,10,0,10,2.5,2,5.5,7.5,5,0,5,1,2,2,12.5,5,0,5,1.5,0,3.5,0.555556,0,0.625,0.666667,0.5,0.666667,0.5,0,0.571429,0.625,0.444444,0.611111,1,8,3,2,3,2.5,17.5,4,4.5,9,true,0.173338,0.026953,0.790353,0.202428,-1.078209,0.002695,0.262389,0.253047,10.013378,0.568445,1.758925,0.002695,0,0,0,0,0,0,0
5641,64619,11.076263,94.5,4.559126,2,2,1,0.994335,0.583678,0.277697,0.138646,3,0,0,0,0,0,0,4.5,0,0,0,0,0,0,2.5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,2,2.5,1.5,1,0,false,0.173286,0.027217,0.790123,0.20207,-1.078184,0.002692,0.263277,0.253966,10.053512,0.569213,1.75927,0.002692,0,1,0,0,0,0,1
5700,64902,11.080634,83,4.430817,2,2,1,0.99443,0.583916,0.278047,0.138058,5,1,0,1,0,1,0,16,2,0,2,0,2,0,9.5,2,0,2,0,2,0,6.5,0,0,0,0,0,0,0.2,0,0.25,0,0.5,0,0.125,0,0.166667,0,0.235294,0,1,4,1,2,1,4,12,2,8.5,1.5,false,0.173773,0.027286,0.788896,0.201921,-1.076506,0.002645,0.26371,0.253969,10.023103,0.569049,1.759301,0.002645,0,0,0,1,0,0,3
5742,65181.5,11.084931,78,4.369448,2,2,1,0.994477,0.584726,0.277726,0.137568,7,3,0,3,2,0,1,21,7,0,7,3,0,4,9,1,0,1,1,0,0,12,6,0,6,2,0,4,0.428571,0,0.428571,0.5,0,0.5,0.333333,0,0.333333,0.333333,0,0.5,0,7,4,1,2,0,21,9,4,8,true,0.173895,0.027261,0.788007,0.201468,-1.076568,0.002624,0.264915,0.255245,10.085526,0.570532,1.759915,0.002624,0,0,0.75,0.25,0,0,2
5761,65421.5,11.088606,68,4.234107,2,2,1,0.994511,0.584749,0.277708,0.137563,8,3,0,3,1,1,1,31,6.5,0,6.5,1,3.5,2,6.5,1,0,1,1,0,0,24.5,5.5,0,5.5,0,3.5,2,0.375,0,0.428571,0.5,0.333333,0.5,0.209677,0,0.240741,0.285714,0.179487,0.5,1,7,2,3,2,4,27,3.5,19.5,4,true,0.174016,0.027171,0.788775,0.201618,-1.07645,0.002609,0.265256,0.255445,10.062092,0.570828,1.763049,0.002609,0,0,0,1,0,0,3
5770,65466,11.089286,99,4.60517,2,2,1,0.994511,0.584872,0.277792,0.137356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,false,0.174091,0.027129,0.787349,0.201336,-1.077334,0.002603,0.265189,0.255393,10.075164,0.570935,1.763393,0.002603,0,0,1,0,0,0,2
5798,65608.5,11.09146,95,4.564348,2,2,1,0.994579,0.584879,0.278117,0.137025,3,2,0,2,1,0,1,4,3,0,3,1,0,2,4,3,0,3,1,0,2,0,0,0,0,0,0,0,0.666667,0,1,1,0,1,0.75,0,1,1,0,1,1,2,1,0,1,1,3,1,0,2,true,0.174285,0.02717,0.787425,0.201483,-1.07641,0.002582,0.265633,0.255539,9.929487,0.570542,1.763063,0.002582,0,0,0.166667,0.833333,0,0,3
5804,65676,11.092489,70,4.26268,2,2,1,0.994612,0.584627,0.278005,0.137388,9,6,1,5,2,2,1,29,16.5,1,15.5,7,6.5,2,5,5,0,5,1,2,2,24,11.5,1,10.5,6,4.5,0,0.666667,0.5,0.714286,0.666667,0.666667,1,0.568966,0.333333,0.596154,0.538462,0.590909,1,2,7,3,3,1,3,26,13,11,2,true,0.174277,0.027314,0.790545,0.202129,-1.0741,0.002579,0.26553,0.255448,9.844444,0.570148,1.760376,0.002579,0,0,0,0,1,0,4
5861,66027.5,11.097827,61.5,4.135167,2,2,1,0.994667,0.584964,0.277773,0.137283,6,2,0,2,1,1,0,37.5,3.5,0,3.5,1.5,2,0,4,0,0,0,0,0,0,33.5,3.5,0,3.5,1.5,2,0,0.333333,0,0.4,0.5,0.5,0,0.093333,0,0.466667,0.5,0.666667,0,1,5,2,2,1,30,7.5,3,3,1.5,false,0.174459,0.02756,0.791791,0.202237,-1.074326,0.002562,0.264484,0.2545,9.823344,0.567832,1.765121,0.002562,0,0,0,0,1,0,4
5888,66373.5,11.103053,80,4.394449,2,2,1,0.994709,0.584873,0.278543,0.136604,7,3,0,3,1,1,1,19,5,0,5,1,2,2,10,5,0,5,1,2,2,9,0,0,0,0,0,0,0.428571,0,0.5,0.5,0.5,0.5,0.263158,0,0.357143,0.333333,0.285714,0.5,1,6,2,2,2,5,14,3,7,4,false,0.174508,0.027434,0.788076,0.201798,-1.080744,0.002547,0.264969,0.255031,9.873817,0.568264,1.769077,0.002547,0,0,0,0,1,0,4
