@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,turn,50,1,972.5,93,2.014903,0.007653,2.014903,2,2,1,0.3712,0.3152,0.3152,0.141333,0.365333,0.493333,false,4,1,0,0.25,0.693147,0.074074,false,0.207407,0.03037,1.392857,0.3525,-0.564928,0.152,0.225926,0.197037,4.214286,0.6025,0.891833,0.152,1,0,0,fold
0,0,1,flop,72,1,1027,99,0.916291,0.002428,0.916291,2,2,1,0.45978,0.270769,0.270769,0.255238,0.245714,0.499048,false,1,0,0,0,0,0,false,0.173684,0.034737,1.37931,0.304167,-0.562018,0.1425,0.213158,0.192632,4.571429,0.572043,0.92552,0.1425,1,0,0,fold
0,0,1,flop,82,2,1048,98,0.693147,0.001905,1.098612,2,2,1,0.488163,0.261633,0.251429,0.289091,0.234545,0.476364,true,2,1,1,0.5,0.693147,0.333333,true,0.165116,0.030698,1.366667,0.290385,-0.557224,0.134118,0.2,0.18186,4.714286,0.557576,0.923478,0.134118,0,0,1,raise
0,0,1,flop,82,4,1056,94,0.693147,0.00189,1.94591,2,2,1,0.483232,0.25899,0.25899,0.276522,0.224348,0.49913,true,4,2,2,0.5,1.386294,0.428571,true,0.165116,0.030698,1.4,0.297143,-0.551568,0.134118,0.2,0.18186,4.785714,0.562,0.915643,0.134118,0,1,0,call
0,0,1,turn,82,2,1064,90,0.693147,0.001876,1.386294,2,2,1,0.4784,0.2664,0.2564,0.195,0.3425,0.4625,true,6,3,1,0.5,1.791759,0.454545,true,0.165116,0.030698,1.387097,0.300935,-0.546029,0.134118,0.2,0.18186,4.857143,0.566337,0.907949,0.134118,0,1,0,call
0,0,1,flop,88,2,1082.5,98,0,0.000923,0.693147,2,2,1,0.479231,0.275385,0.246538,0.265,0.256667,0.478333,true,2,1,1,0.5,0.693147,0.5,true,0.165217,0.028696,1.363636,0.302655,-0.536064,0.126667,0.186957,0.17,4.6,0.549057,0.891535,0.126667,0,0,1,raise
0,0,1,flop,88,4,1086.5,96,0,0.00092,1.386294,2,2,1,0.474667,0.272762,0.253714,0.2544,0.2464,0.4992,true,4,2,2,0.5,1.098612,0.5,true,0.165217,0.028696,1.393939,0.308772,-0.533425,0.126667,0.186957,0.17,4.666667,0.553271,0.887853,0.126667,0,1,0,call
0,0,1,turn,88,2,1094.5,93,1.098612,0.002733,1.609438,2,2,1,0.470189,0.279623,0.251321,0.183529,0.381176,0.435294,true,6,3,1,0.5,1.609438,0.444444,true,0.165217,0.028696,1.382353,0.312069,-0.524524,0.126667,0.186957,0.17,4.733333,0.557407,0.883132,0.126667,0,0,1,raise
0,0,1,river,88,2,1110.5,85,1.098612,0.002694,1.609438,2,2,1,0.465794,0.277009,0.258318,0.27,0.283333,0.446667,true,9,5,1,0.555556,2.302585,0.529412,true,0.165217,0.028696,1.441176,0.323729,-0.504728,0.126667,0.186957,0.17,4.5,0.556364,0.860431,0.126667,0,0,1,raise
0,0,1,flop,90,1,1136,93.5,0.693147,0.001757,0.693147,2,2,1,0.453091,0.287636,0.260364,0.244615,0.275385,0.48,false,2,0,0,0,0,0,false,0.17234,0.028085,1.388889,0.323967,-0.519149,0.12,0.193617,0.177021,4.352941,0.554386,0.861441,0.12,0,1,0,call
0,0,1,turn,90,1,1140,91.5,0.693147,0.001751,0.693147,2,2,1,0.449009,0.294054,0.258018,0.173333,0.36,0.466667,false,3,0,0,0,0,0,false,0.17234,0.028085,1.351351,0.321311,-0.526229,0.12,0.193617,0.177021,4.411765,0.558261,0.866386,0.12,0,1,0,call
0,0,1,river,90,1,1144,89.5,0.693147,0.001745,0.693147,2,2,1,0.445,0.300357,0.255714,0.249231,0.261538,0.489231,false,4,0,0,0,0,0,false,0.17234,0.028085,1.315789,0.318699,-0.533259,0.12,0.193617,0.177021,4.470588,0.562069,0.871306,0.12,1,0,0,fold
0,0,1,flop,94,2,1237,75.5,0.405465,0.001211,0.916291,2,2,1,0.447797,0.293559,0.259661,0.235556,0.302222,0.462222,true,4,2,1,0.5,1.098612,0.08,true,0.185714,0.047347,1.358974,0.324615,-0.591365,0.114,0.216327,0.200408,4.705883,0.571901,0.988008,0.114,0,0,1,raise
0,0,1,flop,94,4,1314,72.5,4.283587,0.05229,4.337291,2,2,1,0.444034,0.291092,0.265882,0.227143,0.291429,0.481429,true,6,3,2,0.5,1.504077,0.035354,true,0.185714,0.047347,1.384615,0.329771,-0.587464,0.114,0.216327,0.200408,4.764706,0.57541,1.124002,0.114,0,1,0,call
0,0,1,flop,101,1,1416.5,91,1.098612,0.002113,1.098612,2,2,1,0.450323,0.295484,0.255161,0.21931,0.315862,0.464828,false,2,0,0,0,0,0,false,0.182857,0.04419,1.317073,0.317647,-0.818652,0.108571,0.211429,0.196571,4.882353,0.568504,1.14137,0.108571,0,1,0,call
0,0,1,turn,101,1,1422,88,0.916291,0.001755,0.916291,2,2,1,0.44672,0.30112,0.25312,0.164211,0.393684,0.442105,false,3,0,0,0,0,0,false,0.182857,0.04419,1.285714,0.315328,-0.826315,0.108571,0.211429,0.196571,4.941176,0.571875,1.145909,0.108571,0,1,0,call
0,0,1,river,101,1,1431,85.5,1.871802,0.004522,1.871802,2,2,1,0.443175,0.306667,0.251111,0.302857,0.242857,0.454286,false,4,0,0,0,0,0,false,0.182857,0.04419,1.255814,0.313043,-0.832656,0.108571,0.211429,0.196571,5,0.575194,1.157616,0.108571,1,0,0,fold
0,0,1,flop,108,1,1472.5,93,2.833213,0.011413,2.833213,2,2,1,0.445758,0.300303,0.254848,0.212,0.338667,0.449333,false,3,1,0,0.333333,0.693147,0.043478,false,0.189286,0.059286,1.272727,0.313889,-0.836152,0.103636,0.207143,0.193214,5.117647,0.564444,1.190569,0.103636,1,0,0,fold
0,0,1,flop,115,1,1493.5,94.5,0,0.000669,0,2,2,1,0.458686,0.296642,0.245547,0.237419,0.327742,0.434839,false,2,0,0,0,0,0,false,0.186555,0.055798,1.244444,0.303356,-0.847298,0.09913,0.203361,0.190252,5.235294,0.558571,1.19717,0.09913,0,1,0,call
0,0,1,turn,115,1,1588,93.5,4.537961,0.055605,4.537961,2,2,1,0.455362,0.301739,0.243768,0.156,0.424,0.42,false,3,0,0,0,0,0,false,0.186555,0.055798,1.217391,0.301333,-0.849758,0.09913,0.203361,0.190252,5.294117,0.561702,1.345208,0.09913,0,1,0,call
0,0,1,flop,118,2,1722.5,82,0.693147,0.00116,1.098612,2,2,1,0.449577,0.314366,0.236901,0.23,0.34875,0.42125,true,3,1,1,0.333333,0.693147,0.052632,true,0.190164,0.054426,1.163265,0.298065,-1.083257,0.095,0.206557,0.19377,5.411765,0.563889,1.365719,0.095,0,0,1,raise
0,0,1,flop,118,4,1753.5,78,3.218876,0.014057,3.401197,2,2,1,0.446434,0.312168,0.242238,0.22303,0.338182,0.438788,true,5,2,2,0.4,1.386294,0.065217,true,0.190164,0.054426,1.183674,0.302564,-1.075754,0.095,0.206557,0.19377,5.470588,0.566897,1.389761,0.095,0,1,0,call
0,0,1,turn,118,2,1785,51,0.916291,0.001399,1.504077,2,2,1,0.443333,0.316944,0.240556,0.148571,0.451429,0.4,true,7,3,1,0.428571,1.791759,0.09901,true,0.190164,0.054426,1.18,0.305063,-1.111563,0.095,0.206557,0.19377,5.529412,0.569863,1.382165,0.095,0,0,1,raise
0,0,1,turn,118,4,1797.5,46,1.609438,0.002774,2.484907,2,2,1,0.440276,0.314759,0.245793,0.141818,0.430909,0.427273,true,9,4,2,0.444444,2.140066,0.12931,true,0.190164,0.054426,1.2,0.309434,-1.102279,0.095,0.206557,0.19377,5.588235,0.572789,1.375395,0.095,0,1,0,call
0,0,1,river,118,2,1809.5,39,1.098612,0.001655,1.609438,2,2,1,0.43726,0.319452,0.24411,0.349333,0.226667,0.424,true,11,5,1,0.454545,2.351375,0.150794,true,0.190164,0.054426,1.196078,0.311801,-1.100427,0.095,0.206557,0.19377,5.647059,0.575676,1.368714,0.095,0,0,1,raise
0,0,1,flop,136,2,1883,94.5,2.639057,0.00738,2.70805,2,2,1,0.464402,0.305912,0.23044,0.216471,0.357647,0.425882,true,3,1,1,0.333333,0.693147,0.054054,true,0.172857,0.047429,1.188679,0.298286,-1.091476,0.0912,0.201429,0.190286,5.555555,0.5575,1.383025,0.0912,1,0,0,fold
0,0,1,flop,141,1,1900.5,99,0.693147,0.001051,0.693147,2,2,1,0.465276,0.30454,0.23092,0.238857,0.347429,0.413714,false,1,0,0,0,0,0,false,0.18069,0.05269,1.185185,0.297207,-1.087946,0.087692,0.208276,0.190621,5.368421,0.549398,1.390193,0.087692,1,0,0,fold
0,0,1,flop,144,1,1908.5,99,1.098612,0.001569,1.098612,2,2,1,0.468916,0.30506,0.226747,0.26,0.337778,0.402222,false,1,0,0,0,0,0,false,0.183784,0.051622,1.163636,0.292308,-1.088839,0.084444,0.204054,0.186757,5.421052,0.54881,1.394077,0.084444,1,0,0,fold
0,0,1,flop,149,1,2016.5,99,1.504077,0.002227,1.504077,2,2,1,0.481412,0.297882,0.221412,0.28,0.328649,0.391351,false,1,0,0,0,0,0,false,0.177778,0.049935,1.163636,0.286022,-1.088839,0.081429,0.210458,0.18719,5.25,0.547674,1.509818,0.081429,1,0,0,fold
