@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,73,false,0,735.5,99.5,-0.693147,0.000679,0,2,2,1,0.578919,0.278919,0.143784,0.711429,0.242143,0.046429,true,0,0,0,0,0,false,0.158442,0.034286,1.16,0.221951,-0.986495,0.19,0.236364,0.216104,5.75,0.502857,1.600575,0.19,1,0,0,fold
0,0,2,75,false,0,738.5,99.5,-0.693147,0.000677,0,2,2,1,0.584533,0.2752,0.141867,0.716491,0.237895,0.045614,true,0,0,0,0,0,false,0.15443,0.033418,1.16,0.219277,-0.986495,0.19,0.23038,0.210633,5.75,0.495775,1.600575,0.19,0,0,1,raise
0,0,1,76,true,1,752.5,99,2.351375,0.013761,2.442347,2,2,1,0.576842,0.271579,0.153158,0.704138,0.233793,0.062069,true,1,0,0,0,0,false,0.165,0.0455,1.2,0.228571,-0.974278,0.19,0.24,0.2205,5.875,0.49589,1.623931,0.19,1,0,0,fold
0,0,2,77,false,0,754,99.5,-0.693147,0.000663,0,2,2,1,0.582338,0.268052,0.151169,0.709153,0.229831,0.061017,true,0,0,0,0,0,false,0.162963,0.044938,1.2,0.225882,-0.974278,0.19,0.237037,0.217778,5.875,0.49589,1.623931,0.19,1,0,0,fold
0,0,1,78,true,1,764.5,99,2.140066,0.010996,2.251292,2,2,1,0.587692,0.264615,0.149231,0.714,0.226,0.06,true,1,0,0,0,0,false,0.160976,0.04439,1.2,0.223256,-0.974278,0.19,0.246341,0.227317,6,0.502703,1.640824,0.19,0,1,0,call
0,0,2,79,false,0,872,99.5,-0.693147,0.000573,0,2,2,1,0.57122,0.288293,0.141951,0.702295,0.238689,0.059016,true,0,0,0,0,0,false,0.171084,0.043855,1.071429,0.213333,-1.057998,0.175385,0.243373,0.224578,6.375,0.522078,1.867333,0.175385,1,0,0,fold
0,0,2,81,false,0,875,99.5,-0.693147,0.000571,0,2,2,1,0.576386,0.284819,0.140241,0.707097,0.234839,0.058065,true,0,0,0,0,0,false,0.167059,0.042824,1.071429,0.210989,-1.057998,0.175385,0.237647,0.219294,6.375,0.515385,1.867333,0.175385,1,0,0,fold
0,0,2,83,false,0,878,99.5,-0.693147,0.000569,0,2,2,1,0.581429,0.281429,0.138571,0.711746,0.231111,0.057143,true,0,0,0,0,0,false,0.163218,0.041839,1.071429,0.208696,-1.057998,0.175385,0.232184,0.214253,6.375,0.508861,1.867333,0.175385,1,0,0,fold
0,0,2,85,false,0,881,99.5,-0.693147,0.000567,0,2,2,1,0.586353,0.278118,0.136941,0.71625,0.2275,0.05625,true,0,0,0,0,0,false,0.159551,0.040899,1.071429,0.206452,-1.057998,0.175385,0.226966,0.209438,6.375,0.5025,1.867333,0.175385,1,0,0,fold
0,0,2,87,false,0,884,99.5,-0.693147,0.000565,0,2,2,1,0.591163,0.274884,0.135349,0.720615,0.224,0.055385,true,0,0,0,0,0,false,0.156044,0.04,1.071429,0.204255,-1.057998,0.175385,0.221978,0.204835,6.375,0.496296,1.867333,0.175385,1,0,0,fold
0,0,1,88,true,1,890.5,99,1.504077,0.005028,1.704748,2,2,1,0.595862,0.271724,0.133793,0.724849,0.220606,0.054545,true,1,0,0,0,0,false,0.154348,0.039565,1.071429,0.202105,-1.057998,0.175385,0.230435,0.213478,6.5,0.502439,1.870141,0.175385,0,1,0,call
0,0,2,89,false,0,1085.5,99.5,-0.693147,0.00046,0,2,2,1,0.563478,0.278696,0.15913,0.71403,0.232239,0.053731,true,0,0,0,0,0,false,0.163441,0.03914,1.1,0.222,-0.849952,0.162857,0.227957,0.211183,6.222222,0.51954,1.524078,0.162857,1,0,0,fold
0,0,2,91,false,0,1088.5,99.5,-0.693147,0.000459,0,2,2,1,0.568172,0.275699,0.157419,0.718235,0.228824,0.052941,true,0,0,0,0,0,false,0.16,0.038316,1.1,0.219802,-0.849952,0.162857,0.223158,0.206737,6.222222,0.513636,1.524078,0.162857,1,0,0,fold
0,0,1,92,true,1,1096,99,1.704748,0.004993,1.871802,2,2,1,0.572766,0.272766,0.155745,0.722319,0.225507,0.052174,true,1,0,0,0,0,false,0.158333,0.037917,1.1,0.217647,-0.849952,0.162857,0.23125,0.215,6.333333,0.519101,1.530375,0.162857,1,0,0,fold
0,0,2,93,false,0,1097.5,99.5,-0.693147,0.000455,0,2,2,1,0.577263,0.269895,0.154105,0.726286,0.222286,0.051429,true,0,0,0,0,0,false,0.156701,0.037526,1.1,0.215534,-0.849952,0.162857,0.228866,0.212784,6.333333,0.519101,1.530375,0.162857,1,0,0,fold
0,0,2,95,false,0,1100.5,99.5,-0.693147,0.000454,0,2,2,1,0.581667,0.267083,0.1525,0.730141,0.219155,0.050704,true,0,0,0,0,0,false,0.153535,0.036768,1.1,0.213462,-0.849952,0.162857,0.224242,0.208485,6.333333,0.513333,1.530375,0.162857,1,0,0,fold
0,0,2,97,false,0,1103.5,99.5,-0.693147,0.000453,0,2,2,1,0.585979,0.26433,0.150928,0.733889,0.216111,0.05,true,0,0,0,0,0,false,0.150495,0.03604,1.1,0.211429,-0.849952,0.162857,0.219802,0.204356,6.333333,0.507692,1.530375,0.162857,1,0,0,fold
0,0,2,99,false,0,1106.5,99.5,-0.693147,0.000452,0,2,2,1,0.590204,0.261633,0.149388,0.737534,0.213151,0.049315,true,0,0,0,0,0,false,0.147573,0.03534,1.1,0.209434,-0.849952,0.162857,0.215534,0.200388,6.333333,0.502174,1.530375,0.162857,1,0,0,fold
0,0,1,100,true,1,1127.5,99,2.944439,0.016572,2.995732,2,2,1,0.594343,0.25899,0.147879,0.741081,0.21027,0.048649,true,1,0,0,0,0,false,0.146154,0.035,1.1,0.207477,-0.849952,0.162857,0.223077,0.208077,6.444445,0.507527,1.562403,0.162857,1,0,0,fold
0,0,2,101,false,0,1129,99.5,-0.693147,0.000443,0,2,2,1,0.5984,0.2564,0.1464,0.744533,0.207467,0.048,true,0,0,0,0,0,false,0.144762,0.034667,1.1,0.205556,-0.849952,0.162857,0.220952,0.206095,6.444445,0.507527,1.562403,0.162857,0,0,1,raise
0,0,1,101,true,2,1136,98,1.504077,0.003946,1.871802,2,2,1,0.592475,0.253861,0.154851,0.734737,0.204737,0.060526,true,2,1,0.5,0.693147,0.181818,true,0.154286,0.04419,1.133333,0.212844,-0.842679,0.162857,0.230476,0.215619,6.555555,0.512766,1.561897,0.162857,1,0,0,fold
0,0,1,102,true,1,1168,99,3.401197,0.025042,3.433987,2,2,1,0.596471,0.251373,0.153333,0.738182,0.202078,0.05974,true,1,0,0,0,0,false,0.15283,0.043774,1.133333,0.210909,-0.842679,0.162857,0.237736,0.223019,6.666667,0.517895,1.612101,0.162857,0,1,0,call
0,0,2,103,false,0,1255.5,99.5,-0.693147,0.000398,0,2,2,1,0.558165,0.271927,0.171009,0.728718,0.212308,0.058974,true,0,0,0,0,0,false,0.160748,0.043364,1.088235,0.223932,-0.952536,0.152,0.235514,0.220935,7.333333,0.546535,1.578251,0.152,0,1,0,call
0,0,2,105,false,0,1266.5,99.5,-0.693147,0.000395,0,2,2,1,0.548108,0.276036,0.176937,0.719494,0.222278,0.058228,true,0,0,0,0,0,false,0.166972,0.042569,1.085714,0.228571,-0.941188,0.1425,0.231193,0.216881,7.444445,0.540385,1.582523,0.1425,1,0,0,fold
0,0,2,107,false,0,1269.5,99.5,-0.693147,0.000394,0,2,2,1,0.552143,0.273571,0.175357,0.723,0.2195,0.0575,true,0,0,0,0,0,false,0.163964,0.041802,1.085714,0.226667,-0.941188,0.1425,0.227027,0.212973,7.444445,0.535238,1.582523,0.1425,0,0,1,raise
