@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,72,false,0,1574.5,99.5,-0.693147,0.000317,0,2,2,1,0.451624,0.313162,0.236239,0.654328,0.306866,0.038806,true,0,0,0,0,0,false,0.265789,0.047895,1.121951,0.2816,-0.984559,0.087692,0.45,0.376842,4.090909,0.72,1.175638,0.087692,1,0,0,fold
0,0,1,73,true,1,1582.5,99,1.791759,0.003777,1.94591,2,2,1,0.456271,0.310508,0.234237,0.659412,0.302353,0.038235,true,1,0,0,0,0,false,0.262338,0.047273,1.121951,0.279365,-0.984559,0.087692,0.457143,0.384935,4.136364,0.722522,1.182653,0.087692,1,0,0,fold
0,0,2,74,false,0,1584,99.5,-0.693147,0.000316,0,2,2,1,0.46084,0.307899,0.232269,0.664348,0.297971,0.037681,true,0,0,0,0,0,false,0.258974,0.046667,1.121951,0.277165,-0.984559,0.087692,0.451282,0.38,4.136364,0.722522,1.182653,0.087692,1,0,0,fold
0,0,1,75,true,1,1591.5,99,1.704748,0.003444,1.871802,2,2,1,0.465333,0.305333,0.230333,0.669143,0.293714,0.037143,true,1,0,0,0,0,false,0.255696,0.046076,1.121951,0.275,-0.984559,0.087692,0.458228,0.387848,4.181818,0.725,1.188793,0.087692,1,0,0,fold
0,0,2,76,false,0,1593,99.5,-0.693147,0.000314,0,2,2,1,0.469752,0.30281,0.22843,0.673803,0.289577,0.03662,true,0,0,0,0,0,false,0.2525,0.0455,1.121951,0.272868,-0.984559,0.087692,0.4525,0.383,4.181818,0.725,1.188793,0.087692,1,0,0,fold
0,0,1,77,true,1,1603,99,2.079442,0.004966,2.197225,2,2,1,0.474098,0.300328,0.226557,0.678333,0.285556,0.036111,true,1,0,0,0,0,false,0.249383,0.044938,1.121951,0.270769,-0.984559,0.087692,0.459259,0.390617,4.227273,0.727434,1.198778,0.087692,1,0,0,fold
0,0,2,78,false,0,1604.5,99.5,-0.693147,0.000312,0,2,2,1,0.478374,0.297886,0.224715,0.68274,0.281644,0.035616,true,0,0,0,0,0,false,0.246341,0.04439,1.121951,0.268702,-0.984559,0.087692,0.453659,0.385854,4.227273,0.727434,1.198778,0.087692,1,0,0,fold
0,0,2,80,false,0,1607.5,99.5,-0.693147,0.000311,0,2,2,1,0.482581,0.295484,0.222903,0.687027,0.277838,0.035135,true,0,0,0,0,0,false,0.240476,0.043333,1.121951,0.266667,-0.984559,0.087692,0.442857,0.376667,4.227273,0.721053,1.198778,0.087692,1,0,0,fold
0,0,1,81,true,1,1615.5,99,1.791759,0.0037,1.94591,2,2,1,0.48672,0.29312,0.22112,0.6912,0.274133,0.034667,true,1,0,0,0,0,false,0.237647,0.042824,1.121951,0.264662,-0.984559,0.087692,0.449412,0.384,4.272727,0.723478,1.205522,0.087692,1,0,0,fold
0,0,2,82,false,0,1617,99.5,-0.693147,0.000309,0,2,2,1,0.490794,0.290794,0.219365,0.695263,0.270526,0.034211,true,0,0,0,0,0,false,0.234884,0.042326,1.121951,0.262687,-0.984559,0.087692,0.444186,0.379535,4.272727,0.723478,1.205522,0.087692,0,1,0,call
0,0,2,84,false,0,1626.5,99.5,-0.693147,0.000307,0,2,2,1,0.483125,0.294062,0.22375,0.686234,0.28,0.033766,true,0,0,0,0,0,false,0.240909,0.041364,1.119048,0.266176,-0.978811,0.084444,0.434091,0.370909,4.318182,0.713559,1.208613,0.084444,1,0,0,fold
0,0,1,85,true,1,1632,99,1.252763,0.00214,1.504077,2,2,1,0.487132,0.291783,0.222016,0.690256,0.27641,0.033333,true,1,0,0,0,0,false,0.238202,0.040899,1.119048,0.264234,-0.978811,0.084444,0.440449,0.377978,4.363636,0.715966,1.211419,0.084444,1,0,0,fold
0,0,2,86,false,0,1633.5,99.5,-0.693147,0.000306,0,2,2,1,0.491077,0.289538,0.220308,0.694177,0.272911,0.032911,true,0,0,0,0,0,false,0.235556,0.040444,1.119048,0.262319,-0.978811,0.084444,0.435556,0.373778,4.363636,0.715966,1.211419,0.084444,1,0,0,fold
0,0,2,88,false,0,1645.5,99.5,-0.693147,0.000304,0,2,2,1,0.498788,0.285152,0.21697,0.698,0.2695,0.0325,true,0,0,0,0,0,false,0.230435,0.039565,1.119048,0.258571,-0.978811,0.081429,0.436957,0.365652,4.217391,0.712397,1.221808,0.081429,0,1,0,call
1,1,0,88,true,2,1655,99,2.197225,0.005409,2.302585,2,2,1,0.495038,0.290526,0.215338,0.689383,0.278518,0.032099,true,1,0,0,0,0,false,0.241304,0.039565,1.093023,0.256738,-0.979821,0.081429,0.447826,0.376522,4.26087,0.714754,1.235352,0.081429,0,1,0,call
0,0,1,89,true,1,1819,99,1.791759,0.003288,1.94591,2,2,1,0.46695,0.288227,0.245674,0.680976,0.287317,0.031707,true,1,0,0,0,0,false,0.23871,0.03914,1.222222,0.292715,-0.886248,0.078621,0.453763,0.383226,4.24,0.721212,1.120638,0.078621,1,0,0,fold
0,0,2,90,false,0,1820.5,99.5,-0.693147,0.000275,0,2,2,1,0.470704,0.286197,0.243944,0.684819,0.283855,0.031325,true,0,0,0,0,0,false,0.23617,0.038723,1.222222,0.290789,-0.886248,0.078621,0.448936,0.379149,4.24,0.721212,1.120638,0.078621,0,1,0,call
1,1,0,90,true,2,1823,99,0.693147,0.001096,1.098612,2,2,1,0.467413,0.291189,0.242238,0.676667,0.292381,0.030952,true,1,0,0,0,0,false,0.246809,0.038723,1.195652,0.288889,-0.887171,0.078621,0.459574,0.389787,4.28,0.723308,1.123445,0.078621,0,1,0,call
0,0,2,92,false,0,1837,99.5,-0.693147,0.000272,0,2,2,1,0.467862,0.294069,0.238897,0.668706,0.300706,0.030588,true,0,0,0,0,0,false,0.241667,0.037917,1.170213,0.285161,-0.890858,0.076,0.45,0.381667,4.32,0.72,1.13598,0.076,0,0,1,raise
0,0,1,92,true,2,1840.5,98,0,0.000543,1.098612,2,2,1,0.464658,0.292055,0.24411,0.66093,0.297209,0.04186,true,2,1,0.5,0.693147,0.5,true,0.252083,0.048333,1.191489,0.289744,-0.887303,0.076,0.460417,0.392083,4.36,0.722059,1.133062,0.076,1,0,0,fold
0,0,1,93,true,1,1847,99,1.504077,0.00243,1.704748,2,2,1,0.468299,0.290068,0.242449,0.664828,0.293793,0.041379,true,1,0,0,0,0,false,0.249485,0.047835,1.191489,0.287898,-0.887303,0.076,0.465979,0.398351,4.4,0.724088,1.137119,0.076,1,0,0,fold
0,0,2,94,false,0,1848.5,99.5,-0.693147,0.00027,0,2,2,1,0.471892,0.288108,0.240811,0.668636,0.290455,0.040909,true,0,0,0,0,0,false,0.246939,0.047347,1.191489,0.286076,-0.887303,0.076,0.461224,0.394286,4.4,0.724088,1.137119,0.076,0,0,1,raise
0,0,1,94,true,2,1865.5,98,2.674149,0.007713,2.80336,2,2,1,0.468725,0.286175,0.245906,0.661124,0.287191,0.051685,true,2,1,0.5,0.693147,0.064516,true,0.257143,0.057551,1.212766,0.290566,-0.883768,0.076,0.471429,0.40449,4.44,0.726087,1.152567,0.076,0,1,0,call
0,0,2,96,false,0,2050,99.5,-0.693147,0.000244,0,2,2,1,0.456471,0.285229,0.259085,0.653778,0.295111,0.051111,true,0,0,0,0,0,false,0.252,0.0564,1.270833,0.306098,-0.987179,0.073548,0.462,0.3964,4.384615,0.721678,1.202543,0.073548,1,0,0,fold
0,0,1,97,true,1,2060.5,99,2.140066,0.004108,2.251292,2,2,1,0.46,0.283377,0.257403,0.657582,0.291868,0.050549,true,1,0,0,0,0,false,0.249505,0.055842,1.270833,0.304242,-0.987179,0.073548,0.467327,0.402376,4.423077,0.723611,1.210874,0.073548,1,0,0,fold
0,0,2,98,false,0,2062,99.5,-0.693147,0.000242,0,2,2,1,0.463484,0.281548,0.255742,0.661304,0.288696,0.05,true,0,0,0,0,0,false,0.247059,0.055294,1.270833,0.30241,-0.987179,0.073548,0.462745,0.398431,4.423077,0.723611,1.210874,0.073548,1,0,0,fold
0,0,1,99,true,1,2066,99,0.693147,0.000967,1.098612,2,2,1,0.466923,0.279744,0.254103,0.664946,0.285591,0.049462,true,1,0,0,0,0,false,0.24466,0.054757,1.270833,0.300599,-0.987179,0.073548,0.467961,0.404272,4.461538,0.725517,1.211263,0.073548,0,1,0,call
0,0,2,100,false,0,2106.5,99.5,-0.693147,0.000237,0,2,2,1,0.452422,0.283478,0.264845,0.657872,0.293191,0.048936,true,0,0,0,0,0,false,0.251923,0.054231,1.28,0.309302,-0.979024,0.07125,0.463462,0.400385,4.285714,0.723179,1.197032,0.07125,1,0,0,fold
0,0,1,101,true,1,2112,99,1.252763,0.001654,1.504077,2,2,1,0.455802,0.281728,0.26321,0.661474,0.290105,0.048421,true,1,0,0,0,0,false,0.249524,0.053714,1.28,0.307514,-0.979024,0.07125,0.468571,0.406095,4.321429,0.725,1.199228,0.07125,0,1,0,call
0,0,2,102,false,0,2128.5,99.5,-0.693147,0.000235,0,2,2,1,0.453576,0.288727,0.258424,0.654583,0.2975,0.047917,true,0,0,0,0,0,false,0.256604,0.053208,1.230769,0.302273,-0.987508,0.069091,0.464151,0.402264,4.392857,0.728571,1.210461,0.069091,0,1,0,call
1,1,0,102,true,2,2131.5,99,0.916291,0.001172,1.252763,2,2,1,0.450843,0.293012,0.256867,0.647835,0.304742,0.047423,true,1,0,0,0,0,false,0.266038,0.053208,1.207547,0.300565,-0.988276,0.069091,0.473585,0.411698,4.428571,0.730323,1.213396,0.069091,1,0,0,fold
0,0,1,103,true,1,2140.5,99,1.94591,0.00326,2.079442,2,2,1,0.454132,0.291257,0.255329,0.651429,0.301633,0.046939,true,1,0,0,0,0,false,0.263551,0.05271,1.207547,0.298876,-0.988276,0.069091,0.478505,0.417196,4.464286,0.732051,1.219598,0.069091,1,0,0,fold
0,0,2,104,false,0,2142,99.5,-0.693147,0.000233,0,2,2,1,0.457381,0.289524,0.25381,0.654949,0.298586,0.046465,true,0,0,0,0,0,false,0.261111,0.052222,1.207547,0.297207,-0.988276,0.069091,0.474074,0.413333,4.464286,0.732051,1.219598,0.069091,0,0,1,raise
0,0,1,105,true,1,2153.5,99,2.079442,0.003701,2.197225,2,2,1,0.454675,0.287811,0.258225,0.6484,0.2956,0.056,true,1,0,0,0,0,false,0.26789,0.060917,1.226415,0.301111,-0.984928,0.069091,0.478899,0.418716,4.5,0.729114,1.226891,0.069091,1,0,0,fold
0,0,2,106,false,0,2155,99.5,-0.693147,0.000232,0,2,2,1,0.457882,0.286118,0.256706,0.651881,0.292673,0.055446,true,0,0,0,0,0,false,0.265455,0.060364,1.226415,0.299448,-0.984928,0.069091,0.474545,0.414909,4.5,0.729114,1.226891,0.069091,1,0,0,fold
0,0,1,107,true,1,2161.5,99,1.504077,0.002078,1.704748,2,2,1,0.461053,0.284444,0.255205,0.655294,0.289804,0.054902,true,1,0,0,0,0,false,0.263063,0.05982,1.226415,0.297802,-0.984928,0.069091,0.479279,0.42018,4.535714,0.730818,1.230099,0.069091,1,0,0,fold
0,0,2,108,false,0,2163,99.5,-0.693147,0.000231,0,2,2,1,0.464186,0.282791,0.253721,0.658641,0.28699,0.054369,true,0,0,0,0,0,false,0.260714,0.059286,1.226415,0.296175,-0.984928,0.069091,0.475,0.416429,4.535714,0.730818,1.230099,0.069091,0,0,1,raise
0,0,1,109,true,1,2168.5,99,0.693147,0.000921,1.098612,2,2,1,0.461503,0.281156,0.258035,0.652308,0.284231,0.063462,true,1,0,0,0,0,false,0.267257,0.067611,1.245283,0.3,-0.981596,0.069091,0.479646,0.421593,4.571429,0.72795,1.23043,0.069091,1,0,0,fold
0,0,2,110,false,0,2170,99.5,-0.693147,0.00023,0,2,2,1,0.464598,0.27954,0.256552,0.655619,0.281524,0.062857,true,0,0,0,0,0,false,0.264912,0.067018,1.245283,0.298378,-0.981596,0.069091,0.475439,0.417895,4.571429,0.72795,1.23043,0.069091,1,0,0,fold
0,0,1,111,true,1,2174.5,99,0.916291,0.001148,1.252763,2,2,1,0.467657,0.277943,0.255086,0.658868,0.278868,0.062264,true,1,0,0,0,0,false,0.262609,0.066435,1.245283,0.296774,-0.981596,0.069091,0.48,0.422957,4.607143,0.72963,1.23133,0.069091,1,0,0,fold
0,0,2,112,false,0,2176,99.5,-0.693147,0.00023,0,2,2,1,0.470682,0.276364,0.253636,0.662056,0.276262,0.061682,true,0,0,0,0,0,false,0.260345,0.065862,1.245283,0.295187,-0.981596,0.069091,0.475862,0.41931,4.607143,0.72963,1.23133,0.069091,1,0,0,fold
0,0,1,113,true,1,2182,99,1.386294,0.00183,1.609438,2,2,1,0.473672,0.274802,0.252203,0.665185,0.273704,0.061111,true,1,0,0,0,0,false,0.25812,0.065299,1.245283,0.293617,-0.981596,0.069091,0.480342,0.424273,4.642857,0.731288,1.233929,0.069091,1,0,0,fold
0,0,2,114,false,0,2183.5,99.5,-0.693147,0.000229,0,2,2,1,0.476629,0.273258,0.250787,0.668257,0.271193,0.06055,true,0,0,0,0,0,false,0.255932,0.064746,1.245283,0.292064,-0.981596,0.069091,0.476271,0.420678,4.642857,0.731288,1.233929,0.069091,1,0,0,fold
0,0,1,115,true,1,2204,99,2.917771,0.008324,2.970414,2,2,1,0.479553,0.271732,0.249385,0.671273,0.268727,0.06,true,1,0,0,0,0,false,0.253782,0.064202,1.245283,0.290526,-0.981596,0.069091,0.480672,0.425546,4.678571,0.732927,1.252763,0.069091,0,1,0,call
0,0,2,116,false,0,2268,99.5,-0.693147,0.00022,0,2,2,1,0.464,0.284541,0.252108,0.665225,0.275315,0.059459,true,0,0,0,0,0,false,0.26,0.063667,1.192982,0.291837,-1.006153,0.067059,0.476667,0.422,4.857143,0.740828,1.244871,0.067059,1,0,0,fold
0,0,2,118,false,0,2274.5,99.5,-0.693147,0.00022,0,2,2,1,0.469733,0.281497,0.249412,0.668214,0.272857,0.058929,true,0,0,0,0,0,false,0.255738,0.062623,1.192982,0.288889,-1.006153,0.065143,0.477049,0.415082,4.724138,0.738012,1.246248,0.065143,0,1,0,call
1,1,0,118,true,2,2277.5,99,0.916291,0.001096,1.252763,2,2,1,0.467234,0.285319,0.248085,0.662301,0.279292,0.058407,true,1,0,0,0,0,false,0.263934,0.062623,1.172414,0.287437,-1.006881,0.065143,0.485246,0.423279,4.758621,0.739535,1.248968,0.065143,0,1,0,call
0,0,1,119,true,1,2359.5,99,0.405465,0.000635,0.916291,2,2,1,0.4575,0.300208,0.242917,0.656491,0.285614,0.057895,true,1,0,0,0,0,false,0.261789,0.062114,1.112903,0.285294,-1.053472,0.063333,0.489431,0.427967,4.896552,0.745455,1.279474,0.063333,1,0,0,fold
0,0,2,120,false,0,2361,99.5,-0.693147,0.000212,0,2,2,1,0.460311,0.298653,0.241658,0.659478,0.28313,0.057391,true,0,0,0,0,0,false,0.259677,0.061613,1.112903,0.283902,-1.053472,0.063333,0.485484,0.424516,4.896552,0.745455,1.279474,0.063333,1,0,0,fold
0,0,1,121,true,1,2370.5,99,2.014903,0.003154,2.140066,2,2,1,0.463093,0.297113,0.240412,0.662414,0.28069,0.056897,true,1,0,0,0,0,false,0.2576,0.06112,1.112903,0.282524,-1.053472,0.063333,0.4896,0.42912,4.931035,0.746893,1.285397,0.063333,0,1,0,call
0,0,2,122,false,0,2387.5,99.5,-0.693147,0.000209,0,2,2,1,0.461117,0.302741,0.236751,0.656752,0.286838,0.05641,true,0,0,0,0,0,false,0.263492,0.060635,1.078125,0.278469,-1.067161,0.061622,0.485714,0.425714,5,0.749721,1.291078,0.061622,1,0,0,fold
0,0,2,124,false,0,2390.5,99.5,-0.693147,0.000209,0,2,2,1,0.463838,0.301212,0.235556,0.659661,0.284407,0.055932,true,0,0,0,0,0,false,0.259375,0.059687,1.078125,0.277143,-1.067161,0.061622,0.478125,0.419062,5,0.745556,1.291078,0.061622,1,0,0,fold
0,0,2,126,false,0,2396,99.5,-0.693147,0.000209,0,2,2,1,0.4692,0.2982,0.2332,0.662521,0.282017,0.055462,true,0,0,0,0,0,false,0.255385,0.058769,1.078125,0.274528,-1.067161,0.06,0.478462,0.412615,4.866667,0.742857,1.291265,0.06,1,0,0,fold
0,0,1,127,true,1,2406.5,99,2.140066,0.00352,2.251292,2,2,1,0.471841,0.296716,0.23204,0.665333,0.279667,0.055,true,1,0,0,0,0,false,0.253435,0.058321,1.078125,0.273239,-1.067161,0.06,0.482443,0.417099,4.9,0.744262,1.298095,0.06,1,0,0,fold
0,0,2,128,false,0,2408,99.5,-0.693147,0.000208,0,2,2,1,0.474455,0.295248,0.230891,0.668099,0.277355,0.054545,true,0,0,0,0,0,false,0.251515,0.057879,1.078125,0.271963,-1.067161,0.06,0.478788,0.413939,4.9,0.744262,1.298095,0.06,1,0,0,fold
0,0,1,129,true,1,2445,99,3.555348,0.014113,3.583519,2,2,1,0.477044,0.293793,0.229754,0.67082,0.275082,0.054098,true,1,0,0,0,0,false,0.249624,0.057444,1.078125,0.270698,-1.067161,0.06,0.482707,0.418346,4.933333,0.745652,1.33127,0.06,1,0,0,fold
0,0,2,130,false,0,2446.5,99.5,-0.693147,0.000204,0,2,2,1,0.479608,0.292353,0.228627,0.673496,0.272846,0.053659,true,0,0,0,0,0,false,0.247761,0.057015,1.078125,0.269444,-1.067161,0.06,0.479104,0.415224,4.933333,0.745652,1.33127,0.06,1,0,0,fold
0,0,1,131,true,1,2450.5,99,0.693147,0.000815,1.098612,2,2,1,0.482146,0.290927,0.227512,0.676129,0.270645,0.053226,true,1,0,0,0,0,false,0.245926,0.056593,1.078125,0.268203,-1.067161,0.06,0.482963,0.419556,4.966667,0.747027,1.331375,0.06,1,0,0,fold
0,0,2,132,false,0,2452,99.5,-0.693147,0.000204,0,2,2,1,0.48466,0.289515,0.226408,0.67872,0.26848,0.0528,true,0,0,0,0,0,false,0.244118,0.056176,1.078125,0.266972,-1.067161,0.06,0.479412,0.416471,4.966667,0.747027,1.331375,0.06,1,0,0,fold
0,0,1,133,true,1,2461.5,99,2.014903,0.003038,2.140066,2,2,1,0.48715,0.288116,0.225314,0.68127,0.266349,0.052381,true,1,0,0,0,0,false,0.242336,0.055766,1.078125,0.265753,-1.067161,0.06,0.483212,0.42073,5,0.748387,1.336855,0.06,1,0,0,fold
0,0,2,134,false,0,2463,99.5,-0.693147,0.000203,0,2,2,1,0.489615,0.286731,0.224231,0.683779,0.264252,0.051969,true,0,0,0,0,0,false,0.24058,0.055362,1.078125,0.264545,-1.067161,0.06,0.47971,0.417681,5,0.748387,1.336855,0.06,1,0,0,fold
0,0,1,135,true,1,2470.5,99,1.704748,0.002221,1.871802,2,2,1,0.492057,0.285359,0.223158,0.68625,0.262188,0.051562,true,1,0,0,0,0,false,0.238849,0.054964,1.078125,0.263348,-1.067161,0.06,0.483453,0.42187,5.033333,0.749733,1.340347,0.06,1,0,0,fold
0,0,2,136,false,0,2472,99.5,-0.693147,0.000202,0,2,2,1,0.494476,0.284,0.222095,0.688682,0.260155,0.051163,true,0,0,0,0,0,false,0.237143,0.054571,1.078125,0.262162,-1.067161,0.06,0.48,0.418857,5.033333,0.749733,1.340347,0.06,0,1,0,call
1,1,0,136,true,2,2474.5,99,0.693147,0.000808,1.098612,2,2,1,0.492133,0.287393,0.221043,0.683385,0.265846,0.050769,true,1,0,0,0,0,false,0.244286,0.054571,1.061538,0.260987,-1.067841,0.06,0.487143,0.426,5.066667,0.751064,1.342284,0.06,0,1,0,call
0,0,1,137,true,1,2526,99,1.791759,0.00237,1.94591,2,2,1,0.487628,0.291349,0.221581,0.678168,0.27145,0.050382,true,1,0,0,0,0,false,0.242553,0.054184,1.059701,0.264035,-1.061766,0.058462,0.49078,0.430071,5.2,0.75625,1.350263,0.058462,1,0,0,fold
0,0,2,138,false,0,2527.5,99.5,-0.693147,0.000198,0,2,2,1,0.49,0.29,0.220556,0.680606,0.269394,0.05,true,0,0,0,0,0,false,0.240845,0.053803,1.059701,0.262882,-1.061766,0.058462,0.487324,0.427042,5.2,0.75625,1.350263,0.058462,1,0,0,fold
0,0,1,139,true,1,2534,99,1.504077,0.001773,1.704748,2,2,1,0.49235,0.288664,0.219539,0.683007,0.267368,0.049624,true,1,0,0,0,0,false,0.239161,0.053427,1.059701,0.261739,-1.061766,0.058462,0.490909,0.431049,5.233333,0.757513,1.352674,0.058462,1,0,0,fold
0,0,2,140,false,0,2535.5,99.5,-0.693147,0.000197,0,2,2,1,0.494679,0.287339,0.218532,0.685373,0.265373,0.049254,true,0,0,0,0,0,false,0.2375,0.053056,1.059701,0.260606,-1.061766,0.058462,0.4875,0.428056,5.233333,0.757513,1.352674,0.058462,0,0,1,raise
0,0,1,140,true,2,2589.5,98,3.941582,0.0195,3.979682,2,2,1,0.49242,0.286027,0.2221,0.680296,0.263407,0.056296,true,2,1,0.5,0.693147,0.019048,true,0.244444,0.06,1.074627,0.263793,-1.058568,0.058462,0.494444,0.435,5.266667,0.758763,1.396173,0.058462,0,1,0,call
0,0,1,141,true,1,2740,99,1.386294,0.001458,1.609438,2,2,1,0.479289,0.287289,0.233956,0.675294,0.268824,0.055882,true,1,0,0,0,0,false,0.242759,0.059586,1.101449,0.27395,-1.076383,0.057,0.497931,0.438897,5.466667,0.766,1.345333,0.057,1,0,0,fold
0,0,2,142,false,0,2741.5,99.5,-0.693147,0.000182,0,2,2,1,0.481593,0.286018,0.23292,0.677664,0.266861,0.055474,true,0,0,0,0,0,false,0.241096,0.059178,1.101449,0.272803,-1.076383,0.057,0.494521,0.43589,5.466667,0.766,1.345333,0.057,1,0,0,fold
0,0,2,144,false,0,2744.5,99.5,-0.693147,0.000182,0,2,2,1,0.483877,0.284758,0.231894,0.68,0.264928,0.055072,true,0,0,0,0,0,false,0.237838,0.058378,1.101449,0.271667,-1.076383,0.057,0.487838,0.43,5.466667,0.762189,1.345333,0.057,0,1,0,call
1,1,0,144,true,2,2758.5,99,2.60269,0.00487,2.674149,2,2,1,0.481754,0.287895,0.230877,0.675108,0.270216,0.054676,true,1,0,0,0,0,false,0.244595,0.058378,1.085714,0.270539,-1.07699,0.057,0.494595,0.436757,5.5,0.763366,1.357024,0.057,0,1,0,call
0,0,1,145,true,1,2783,99,1.609438,0.001793,1.791759,2,2,1,0.481913,0.289739,0.22887,0.670286,0.275429,0.054286,true,1,0,0,0,0,false,0.242953,0.057987,1.070423,0.268313,-1.09325,0.05561,0.497987,0.440537,5.566667,0.765686,1.363072,0.05561,1,0,0,fold
0,0,2,146,false,0,2784.5,99.5,-0.693147,0.00018,0,2,2,1,0.484156,0.288485,0.227879,0.672624,0.273475,0.053901,true,0,0,0,0,0,false,0.241333,0.0576,1.070423,0.267213,-1.09325,0.05561,0.494667,0.4376,5.566667,0.765686,1.363072,0.05561,1,0,0,fold
0,0,1,147,true,1,2788.5,99,0.693147,0.000717,1.098612,2,2,1,0.486379,0.287241,0.226897,0.67493,0.271549,0.053521,true,1,0,0,0,0,false,0.239735,0.057219,1.070423,0.266122,-1.09325,0.05561,0.498013,0.441325,5.6,0.766829,1.363111,0.05561,1,0,0,fold
0,0,2,148,false,0,2790,99.5,-0.693147,0.000179,0,2,2,1,0.488584,0.286009,0.225923,0.677203,0.26965,0.053147,true,0,0,0,0,0,false,0.238158,0.056842,1.070423,0.265041,-1.09325,0.05561,0.494737,0.438421,5.6,0.766829,1.363111,0.05561,1,0,0,fold
0,0,2,150,false,0,2802,99.5,-0.693147,0.000178,0,2,2,1,0.492936,0.283574,0.224,0.679444,0.267778,0.052778,true,0,0,0,0,0,false,0.235065,0.056104,1.070423,0.262903,-1.09325,0.054286,0.494805,0.432727,5.451613,0.764251,1.368669,0.054286,1,0,0,fold
0,0,1,151,true,1,2809,99,1.609438,0.001777,1.791759,2,2,1,0.495085,0.282373,0.223051,0.681655,0.265931,0.052414,true,1,0,0,0,0,false,0.233548,0.055742,1.070423,0.261847,-1.09325,0.054286,0.498064,0.436387,5.483871,0.765385,1.371231,0.054286,1,0,0,fold
0,0,2,152,false,0,2810.5,99.5,-0.693147,0.000178,0,2,2,1,0.497215,0.281181,0.22211,0.683836,0.26411,0.052055,true,0,0,0,0,0,false,0.232051,0.055385,1.070423,0.2608,-1.09325,0.054286,0.494872,0.43359,5.483871,0.765385,1.371231,0.054286,1,0,0,fold
0,0,1,153,true,1,2816,99,1.252763,0.001241,1.504077,2,2,1,0.499328,0.28,0.221176,0.685986,0.262313,0.051701,true,1,0,0,0,0,false,0.230573,0.055032,1.070423,0.259761,-1.09325,0.054286,0.498089,0.437197,5.516129,0.766507,1.372518,0.054286,1,0,0,fold
0,0,2,154,false,0,2817.5,99.5,-0.693147,0.000177,0,2,2,1,0.501423,0.278828,0.220251,0.688108,0.260541,0.051351,true,0,0,0,0,0,false,0.229114,0.054684,1.070423,0.25873,-1.09325,0.054286,0.494937,0.43443,5.516129,0.766507,1.372518,0.054286,1,0,0,fold
0,0,1,155,true,1,2820.5,99,0,0.000354,0.693147,2,2,1,0.5035,0.277667,0.219333,0.690201,0.258792,0.051007,true,1,0,0,0,0,false,0.227673,0.05434,1.070423,0.257708,-1.09325,0.054286,0.498113,0.437987,5.548387,0.767619,1.371702,0.054286,1,0,0,fold
0,0,2,156,false,0,2822,99.5,-0.693147,0.000177,0,2,2,1,0.50556,0.276515,0.218423,0.692267,0.257067,0.050667,true,0,0,0,0,0,false,0.22625,0.054,1.070423,0.256693,-1.09325,0.054286,0.495,0.43525,5.548387,0.767619,1.371702,0.054286,0,0,1,raise
0,0,1,156,true,2,2840,98,2.74084,0.005428,2.862201,2,2,1,0.503471,0.275372,0.221653,0.687682,0.255364,0.056954,true,2,1,0.5,0.693147,0.060606,true,0.2325,0.06025,1.084507,0.259608,-1.090289,0.054286,0.50125,0.4415,5.580645,0.76872,1.381332,0.054286,1,0,0,fold
0,0,1,157,true,1,2850.5,99,2.140066,0.002973,2.251292,2,2,1,0.505514,0.274239,0.220741,0.689737,0.253684,0.056579,true,1,0,0,0,0,false,0.231056,0.059876,1.084507,0.258594,-1.090289,0.054286,0.504348,0.444969,5.612903,0.769811,1.386706,0.054286,1,0,0,fold
0,0,2,158,false,0,2852,99.5,-0.693147,0.000175,0,2,2,1,0.507541,0.273115,0.219836,0.691765,0.252026,0.056209,true,0,0,0,0,0,false,0.22963,0.059506,1.084507,0.257588,-1.090289,0.054286,0.501235,0.442222,5.612903,0.769811,1.386706,0.054286,1,0,0,fold
0,0,1,159,true,1,2860,99,1.791759,0.002094,1.94591,2,2,1,0.509551,0.272,0.218939,0.693766,0.25039,0.055844,true,1,0,0,0,0,false,0.228221,0.059141,1.084507,0.256589,-1.090289,0.054286,0.504294,0.445644,5.645161,0.770892,1.389988,0.054286,1,0,0,fold
