@relation PreFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,2,87,false,0,938.5,99.5,-0.693147,0.000532,0,2,2,1,0.586353,0.254588,0.160471,0.743492,0.199365,0.057143,true,0,0,0,0,0,false,0.134066,0.04,1.115385,0.202222,-1.169648,0.19,0.189011,0.182857,5.555555,0.483951,1.558456,0.19,1,0,0,fold
0,0,2,89,false,0,943,99.5,-0.693147,0.00053,0,2,2,1,0.591163,0.251628,0.158605,0.7475,0.19625,0.05625,true,0,0,0,0,0,false,0.141935,0.049892,1.153846,0.208696,-1.157453,0.19,0.195699,0.178925,5,0.472289,1.552556,0.19,1,0,0,fold
0,0,2,91,false,0,946,99.5,-0.693147,0.000528,0,2,2,1,0.595862,0.248736,0.156782,0.751385,0.193231,0.055385,true,0,0,0,0,0,false,0.138947,0.048842,1.153846,0.206452,-1.157453,0.19,0.191579,0.175158,5,0.466667,1.552556,0.19,0,1,0,call
0,0,1,92,true,1,951.5,99,1.098612,0.003143,1.386294,2,2,1,0.589091,0.257273,0.155,0.74,0.205455,0.054545,true,1,0,0,0,0,false,0.147917,0.048333,1.111111,0.204255,-1.159356,0.175385,0.2,0.18375,5.1,0.472941,1.554135,0.175385,1,0,0,fold
0,0,2,93,false,0,953,99.5,-0.693147,0.000524,0,2,2,1,0.593708,0.254382,0.153258,0.743881,0.202388,0.053731,true,0,0,0,0,0,false,0.146392,0.047835,1.111111,0.202105,-1.159356,0.175385,0.197938,0.181856,5.1,0.472941,1.554135,0.175385,1,0,0,fold
0,0,2,95,false,0,956,99.5,-0.693147,0.000523,0,2,2,1,0.598222,0.251556,0.151556,0.747647,0.199412,0.052941,true,0,0,0,0,0,false,0.143434,0.046869,1.111111,0.2,-1.159356,0.175385,0.193939,0.178182,5.1,0.467442,1.554135,0.175385,1,0,0,fold
0,0,2,97,false,0,959,99.5,-0.693147,0.000521,0,2,2,1,0.602637,0.248791,0.14989,0.751304,0.196522,0.052174,true,0,0,0,0,0,false,0.140594,0.045941,1.111111,0.197938,-1.159356,0.175385,0.190099,0.174653,5.1,0.462069,1.554135,0.175385,1,0,0,fold
0,0,2,99,false,0,962,99.5,-0.693147,0.000519,0,2,2,1,0.606957,0.246087,0.148261,0.754857,0.193714,0.051429,true,0,0,0,0,0,false,0.137864,0.045049,1.111111,0.195918,-1.159356,0.175385,0.186408,0.171262,5.1,0.456818,1.554135,0.175385,1,0,0,fold
0,0,2,101,false,0,965,99.5,-0.693147,0.000518,0,2,2,1,0.611183,0.243441,0.146667,0.75831,0.190986,0.050704,true,0,0,0,0,0,false,0.135238,0.04419,1.111111,0.193939,-1.159356,0.175385,0.182857,0.168,5.1,0.451685,1.554135,0.175385,0,0,1,raise
0,0,1,101,true,2,973,98,1.704748,0.005621,2.014903,2,2,1,0.604681,0.240851,0.155745,0.747778,0.188333,0.063889,true,2,1,0.5,0.693147,0.153846,true,0.144762,0.053714,1.148148,0.202,-1.149207,0.175385,0.192381,0.177524,5.2,0.457778,1.556013,0.175385,1,0,0,fold
