@relation PostFoldCallRaise

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute deficit numeric
@attribute potOdds numeric
@attribute maxbet numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute foldFrequency numeric
@attribute callFrequency numeric
@attribute raiseFrequency numeric
@attribute foldFrequencyRound numeric
@attribute callFrequencyRound numeric
@attribute raiseFrequencyRound numeric
@attribute isComitted {false,true}
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute nbPlayerRoundRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute foldProb numeric
@attribute callProb numeric
@attribute raiseProb numeric
@attribute action {fold,call,raise}

@data
0,0,1,flop,160,1,1543.5,98,0,0.000647,0,2,2,1,0.615844,0.250909,0.134026,0.321538,0.313846,0.364615,false,2,0,0,0,0,0,false,0.171951,0.052683,0.930233,0.179141,-1.197964,0.09913,0.226829,0.21122,6.384615,0.501389,1.880238,0.09913,0,0,1,raise
0,0,1,flop,160,3,1554,96,2.014903,0.004803,2.251292,2,2,1,0.611871,0.24929,0.139613,0.30963,0.302222,0.388148,true,4,1,1,0.25,0.693147,0.095238,true,0.171951,0.052683,0.953488,0.184146,-1.191567,0.09913,0.226829,0.21122,6.461538,0.504828,1.881496,0.09913,1,0,0,fold
0,0,1,flop,175,2,1611,98,0,0.00062,0.693147,2,2,1,0.625542,0.244819,0.130361,0.334286,0.291429,0.374286,true,2,1,1,0.5,0.693147,0.5,true,0.168715,0.048268,0.955556,0.181921,-1.176237,0.0912,0.218994,0.204693,6.692307,0.494805,1.902684,0.0912,0,0,1,raise
0,0,1,flop,175,4,1619.5,96,1.704748,0.003385,2.140066,2,2,1,0.621796,0.243353,0.135569,0.322759,0.281379,0.395862,true,4,2,2,0.5,1.098612,0.235294,true,0.168715,0.048268,0.977778,0.186517,-1.170071,0.0912,0.218994,0.204693,6.769231,0.498064,1.901154,0.0912,1,0,0,fold
0,0,1,turn,179,1,1629.5,99,1.252763,0.002143,1.252763,2,2,1,0.622588,0.244941,0.133176,0.343333,0.456667,0.2,false,1,0,0,0,0,0,false,0.170492,0.047213,0.956522,0.183425,-1.17145,0.087692,0.214208,0.200219,6.846154,0.494937,1.905595,0.087692,0,0,1,raise
0,0,1,flop,187,1,1663,98,0.693147,0.001201,0.693147,2,2,1,0.614915,0.246554,0.139209,0.345333,0.272,0.382667,false,2,0,0,0,0,0,false,0.173822,0.050471,0.958333,0.187234,-1.147267,0.084444,0.215707,0.202304,7.076923,0.489157,1.915176,0.084444,0,0,1,raise
0,0,1,flop,187,3,1672.5,94,1.252763,0.002088,2.014903,2,2,1,0.611461,0.245169,0.144045,0.334194,0.263226,0.402581,true,4,1,1,0.25,1.098612,0.235294,true,0.173822,0.050471,0.979167,0.191534,-1.13573,0.084444,0.215707,0.202304,7.153846,0.492216,1.902729,0.084444,0,1,0,call
0,0,1,turn,187,1,1686,90.5,2.302585,0.005896,2.302585,2,2,1,0.608045,0.249385,0.14324,0.316923,0.421538,0.261538,false,5,1,0,0.2,1.098612,0.108108,false,0.173822,0.050471,0.959184,0.190526,-1.145132,0.084444,0.215707,0.202304,7.230769,0.495238,1.915083,0.084444,0,1,0,call
0,0,1,river,187,1,1697,80.5,0,0.000589,0,2,2,1,0.604667,0.253556,0.142444,0.224,0.44,0.336,false,6,1,0,0.166667,1.098612,0.102564,false,0.173822,0.050471,0.94,0.189529,-1.171519,0.084444,0.215707,0.202304,7.307693,0.498225,1.91631,0.084444,0,1,0,call
0,0,1,flop,197,1,1743.5,97.5,0,0.000573,0,2,2,1,0.605532,0.258723,0.136383,0.32375,0.28625,0.39,false,2,0,0,0,0,0,false,0.170149,0.04796,0.886792,0.18191,-1.179301,0.081429,0.214925,0.202189,7.538462,0.495455,1.94591,0.081429,0,1,0,call
