@relation PostCheckBet

@attribute roundCompletion numeric
@attribute playersActed numeric
@attribute playersToAct numeric
@attribute round {flop,turn,river}
@attribute gameCount numeric
@attribute somebodyActedThisRound {false,true}
@attribute nbActionsThisRound numeric
@attribute potSize numeric
@attribute stackSize numeric
@attribute nbSeatedPlayers numeric
@attribute nbActivePlayers numeric
@attribute activePlayerRatio numeric
@attribute betFrequency numeric
@attribute betFrequencyRound numeric
@attribute nbAllPlayerRaises numeric
@attribute nbPlayerRaises numeric
@attribute gameRaisePercentage numeric
@attribute gameRaiseAmount numeric
@attribute gameRaiseAmountRatio numeric
@attribute lastActionWasRaise {false,true}
@attribute VPIP numeric
@attribute PFR numeric
@attribute AF numeric
@attribute AFq numeric
@attribute AFAmount numeric
@attribute WtSD numeric
@attribute opponentVPIP numeric
@attribute opponentPFR numeric
@attribute opponentAF numeric
@attribute opponentAFq numeric
@attribute opponentLogAFAmount numeric
@attribute opponentWtSD numeric
@attribute betProb numeric
@attribute action {check,bet}

@data
0,0,2,turn,825,false,0,7328,69,2,2,1,0.954483,0.803077,5,2,0.4,1.871802,0.183333,false,0.140169,0.028516,0.756477,0.170707,-1.603979,0.02375,0.193245,0.186538,9.485714,0.470278,2.30013,0.02375,1,bet
0,0,2,river,825,false,0,7336,65,2,2,1,0.955254,0.783333,7,3,0.428571,2.140066,0.220588,false,0.140169,0.028516,0.757732,0.171537,-1.599416,0.02375,0.193245,0.186538,9.514286,0.471053,2.295241,0.02375,1,bet
0,0,2,flop,829,false,0,7356.5,99,2,2,1,0.956,0.93641,0,0,0,0,0,false,0.140696,0.028379,0.755102,0.171715,-1.596034,0.023505,0.193517,0.186843,9.571428,0.471907,2.290126,0.023505,1,bet
0,0,2,flop,837,false,0,7377,95.5,2,2,1,0.956721,0.938,1,0,0,0,0,false,0.140547,0.028109,0.752525,0.171677,-1.595499,0.023265,0.192866,0.186254,9.6,0.469264,2.291079,0.023265,1,bet
0,0,2,turn,837,false,0,7381,93.5,2,2,1,0.957419,0.817143,3,1,0.333333,0.693147,0.181818,false,0.140547,0.028109,0.753769,0.172491,-1.593251,0.023265,0.192866,0.186254,9.628572,0.470029,2.288663,0.023265,1,bet
0,0,2,river,837,false,0,7391,88.5,2,2,1,0.958095,0.8,5,2,0.4,1.386294,0.285714,false,0.140547,0.028109,0.755,0.1733,-1.58935,0.023265,0.192866,0.186254,9.657143,0.470791,2.284125,0.023265,1,bet
0,0,2,flop,851,false,0,7630,99,2,2,1,0.95875,0.939512,0,0,0,0,0,false,0.141754,0.027649,0.746341,0.172573,-1.619239,0.022574,0.193216,0.186713,9.857142,0.473371,2.285535,0.022574,1,bet
0,0,2,turn,875,false,0,8040,92,2,2,1,0.959385,0.829333,2,1,0.5,1.504077,0.5,true,0.14471,0.028032,0.747664,0.174912,-1.640582,0.021714,0.195904,0.189579,9.756757,0.477112,2.303837,0.021714,1,bet
0,0,2,flop,941,false,0,8584.5,99,2,2,1,0.96,0.940952,0,0,0,0,0,false,0.145185,0.030307,0.726087,0.170524,-1.594725,0.020541,0.200212,0.194328,10.263158,0.48183,2.252828,0.020541,1,bet
0,0,2,turn,965,false,0,8769,99,2,2,1,0.960597,0.84,0,0,0,0,0,false,0.144685,0.029556,0.72103,0.167769,-1.601415,0.020177,0.202477,0.196739,10.473684,0.482793,2.275319,0.020177,1,bet
